AG-X,AG-Y,AG-Z,Acc-X,Axx-Y,Acc-Z,Gravity-X,Gravity-Y,Gravity-Z,RR-X,RR-Y,RR-Z,RV-X,RV-Y,RV-Z,cos,activity
1.2124279,9.540223,4.480243,3.6385942,4.338619,-0.71515894,-0.8215916,6.82039,6.9984035,-3.7769268,2.8366458,0.2133686,0.5031875,0.1384865,0.18918578,0.83176476,Running
-6.9858284,-0.1791124,0.13379,-4.3731165,-4.710854,-7.101847,-1.7668123,6.0955095,7.4761972,-0.3838368,2.698196,0.29217857,0.367119,0.146144,0.25905207,0.88133854,Running
-2.3639042,-11.512947,-5.1828003,-0.87054706,-18.047915,-10.826036,-2.4197865,6.5569167,6.8790884,3.3500533,-0.3210792,0.49772358,0.28754997,0.19052066,0.29490966,0.8910921,Running
-4.3820286,-2.3062277,-3.255701,-2.784865,-11.207044,-10.240042,-1.798231,7.8032985,5.6608543,3.7419732,-2.978254,0.3560786,0.29058,0.24471243,0.30949986,0.8717161,Running
-1.5674338,11.401449,7.4732957,-1.1300822,1.8773375,1.8006039,-1.2337132,8.601373,4.5458474,1.6662883,-0.9302592,-0.10293641,0.38234374,0.24239857,0.28384355,0.8452745,Running
-10.222014,4.345798,-19.509687,0.7527176,3.623085,-6.7550144,-1.0582125,8.683164,4.433198,-1.5276468,-3.9378192,-0.8111614,0.46862304,0.2118361,0.23633292,0.82441777,Running
-6.0252733,-7.010793,-16.916668,10.365813,0.27628517,-18.971188,-1.0117481,8.540828,4.711795,2.5566282,-5.1465945,1.9482536,0.48679477,0.2025538,0.22981723,0.8180384,Running
3.6976554,27.14282,1.9806434,3.3069274,2.187418,-5.6102743,-0.8541962,8.976022,3.8563938,3.5417533,-0.18688919,-2.3575416,0.47164097,0.17671771,0.18164639,0.8445888,Running
-6.3079305,10.698399,7.484075,-3.9011679,0.61542225,7.1621747,-1.020186,9.59472,1.752412,5.129668,-0.24439919,0.5030486,0.5295952,0.12528332,0.12540308,0.8295222,Running
-2.9304163,15.901208,4.384427,-0.42332172,9.403316,4.9076667,-1.1469442,9.724534,-0.5369637,3.2446182,-3.186994,-0.9879514,0.61283755,0.15388393,0.10643643,0.7677377,Running
0.7357433,5.2189217,2.8130448,1.602957,-2.5668821,5.0644126,-1.7959858,9.54193,-1.377095,1.2008832,-1.9931291,-0.76962644,0.7072334,0.13736601,0.055103905,0.691314,Running
4.901344,2.4270828,3.783182,7.76779,-7.467042,5.5590606,-1.942792,9.498449,-1.4749246,-0.23473682,0.4755408,0.040838588,0.74501675,0.11255462,-0.019685034,0.6571864,Running
-4.938959,0.8449211,3.4490235,-1.955641,-8.315281,4.551773,-1.9024951,9.575502,-0.92771906,-2.049497,0.47128078,-0.1327564,0.7513539,0.10386359,-0.04255785,0.6502834,Running
0.2159415,2.4725955,-1.1333766,1.7699214,-7.470085,-1.3573419,-1.9512401,9.60984,0.11840996,-2.6320517,0.25828078,0.1590536,0.73403764,0.11547542,-0.02640569,0.66869795,Running
1.8819422,31.187452,0.5146586,2.8552,6.9344826,-5.4334807,-1.7806289,9.553172,1.3178207,-3.1549668,2.4330108,1.5009537,0.69574153,0.12702574,-0.014517814,0.7068221,Running
-6.262418,31.182663,1.7207425,-7.473261,14.217339,-4.8381095,-0.7351103,9.394506,2.7153754,-4.699217,4.7919855,2.7864084,0.64361066,0.13629085,0.018374518,0.7528961,Running
0.5201573,18.442728,11.046035,-1.0263152,14.582549,4.440523,-0.58273304,8.525172,4.811678,-5.025107,2.180606,1.5744387,0.60071516,0.1391694,0.1058942,0.7801023,Running
-3.9029489,5.9411345,0.5038793,-2.8792987,-0.5461006,-3.5470147,-0.8591076,7.715671,5.991722,-1.2539418,2.7067158,0.53712857,0.48803097,0.16825995,0.22231111,0.8270986,Running
-7.765531,-3.5326724,-3.3060043,-5.391803,-9.273982,-8.883528,-1.457267,7.666833,5.9385557,1.1881032,0.9792858,0.045098588,0.4023936,0.1867144,0.29217857,0.8472596,Running
-1.79859,-8.656433,-4.3120723,0.15180278,-17.910095,-9.3167305,-1.4068142,8.31818,4.999915,3.512998,-1.6161191,0.8193536,0.37716675,0.22940053,0.3193368,0.8385372,Running
-4.3760405,3.4295578,2.2129972,-4.322057,-7.0234184,-2.6138148,-0.6513076,9.070885,3.6695013,2.2797282,-2.7311742,0.15479359,0.41986212,0.24911448,0.3068609,0.81700313,Running
2.4927692,13.05188,5.631233,2.5364552,5.0668106,3.8155663,-0.26656184,9.2840395,3.1473677,0.3595332,-0.5543142,0.8885786,0.50908613,0.21947661,0.26840818,0.78779334,Running
-5.118614,38.62517,31.887213,-11.269325,24.020666,22.759972,-0.07562719,9.044647,3.7893322,-4.2551117,7.1594806,-3.5034814,0.5486043,0.19331864,0.24419221,0.7759068,Running
-9.8411455,-12.14174,-13.985895,-17.984385,-30.729553,-12.773157,0.1748286,9.114596,3.6144104,1.4415731,-3.2114892,-1.7994814,0.5422235,0.14511874,0.22640148,0.79603803,Running
10.934158,32.310894,-6.736217,9.326093,29.486156,-4.880868,-0.4376531,9.52913,2.2747574,4.0795784,-0.7534692,0.17289859,0.5404218,0.14119686,0.22574471,0.7981523,Running
-6.627716,18.72778,5.0503483,-6.584663,6.9316063,6.6212482,-0.036547374,9.80565,0.1351637,5.045533,-2.5692942,0.22614859,0.594225,0.13936125,0.14409392,0.7789172,Running
0.2351047,14.305871,6.10672,-0.91162354,6.634511,8.003806,-0.54591095,9.658201,-1.609817,1.9985682,-3.638554,-1.0220313,0.6808764,0.13072538,0.13256192,0.70834,Running
4.046186,2.9504776,4.0011635,3.9281723,-5.3287125,5.1516685,-1.1837734,9.552444,-1.8761317,-0.16977182,-1.0942692,-0.1977214,0.7532802,0.098921515,0.053792432,0.64798903,Running
1.2651267,1.7204398,1.774639,3.3156319,-7.3219633,3.1803603,-1.0935106,9.623755,-1.5355624,-1.4743968,0.4297458,0.37737858,0.76949346,0.06562578,-0.022449814,0.6348772,Running
-4.305376,2.2366486,1.5626462,-3.303491,-7.334655,2.6073241,-0.9669835,9.740714,-0.5948268,-2.437157,0.43720078,0.03338359,0.76024,0.058096122,-0.025548216,0.6465348,Running
0.4890171,3.140912,1.5614485,-0.5117032,-6.4942045,-1.0356044,-0.8631276,9.748811,0.6213654,-3.096392,0.7982358,1.0856036,0.72947377,0.06435549,-0.007432772,0.680934,Running
15.091375,38.62517,-1.2639259,10.052561,29.463802,2.641069,0.16088337,9.541793,2.258027,-3.4467769,4.2403154,4.3988185,0.6864299,0.06888292,0.005530531,0.7239051,Running
-16.15542,35.509953,8.867418,-17.744015,24.511583,-0.8499551,0.9519485,8.634067,4.551601,-7.092272,3.129521,2.4860785,0.62888086,0.07061162,0.07409281,0.77073544,Running
1.5082598,9.367754,10.469941,0.7372393,4.9311686,4.7921133,0.33315873,6.666469,7.1845384,-4.3190117,2.2232058,0.01740859,0.52868766,0.07002396,0.1997142,0.82200986,Running
-5.04795,-1.5325134,3.0861206,-3.0963361,-7.011207,-3.2582736,-0.74793524,5.715781,7.933526,0.4319532,2.8206708,-0.64502144,0.367924,0.08461159,0.2610531,0.8884391,Running
-3.822703,-6.3963733,-6.7398105,-2.4477644,-12.330803,-13.723694,-1.6587733,6.305204,7.3255205,2.707858,-0.8631642,-0.5598214,0.2838538,0.12155166,0.27955878,0.90911996,Running
-5.247966,-2.396055,-2.6951773,-4.256157,-10.282883,-10.084966,-0.968698,7.379351,6.3857026,3.5066082,-3.2263992,0.10047859,0.2984088,0.18271245,0.26935646,0.8972265,Running
1.6807286,3.6223874,3.415488,0.9925965,-6.2934494,-0.053903103,-0.33294466,8.506523,4.8681207,4.473628,-1.8205992,-0.021996409,0.37864357,0.15899134,0.22680643,0.88312495,Running
-3.4681838,15.237682,-1.1681099,-4.1840787,6.094221,-4.0041575,0.41668606,9.247852,3.2363534,1.5896082,-2.1177342,1.0078586,0.4752673,0.12797457,0.1892581,0.84966165,Running
-22.29004,-2.787703,32.438156,-24.565453,-15.521775,11.871708,0.35884544,8.941295,4.011841,1.5896082,0.6991908,-1.7994814,0.5681546,0.082644805,0.14733261,0.8053964,Running
-27.797064,-25.338,-4.685755,-18.35123,-26.65811,-15.353978,1.288634,8.946121,3.8048303,-1.3998468,1.9761258,1.4881736,0.540436,0.057153463,0.12875831,0.82950807,Running
3.7264001,31.756361,-0.0326903,3.59749,10.529383,-3.0120916,0.5663691,9.115047,3.5728874,2.7802782,-2.8291543,-1.3457913,0.55391234,0.019884111,0.13411729,0.8214611,Running
3.0652697,9.206065,6.1606164,3.3392487,0.5706539,3.7256365,0.9258483,9.570848,1.9266719,4.030588,-1.6640441,0.5115686,0.5575688,0.016756142,0.081010915,0.8259985,Running
3.6401658,23.66949,4.543721,3.1640983,12.888648,3.5757976,0.99933875,9.751671,-0.2767765,3.8069382,-2.8366091,-0.7600414,0.6264409,-0.019461336,0.04659297,0.77783173,Running
0.3273276,10.893624,6.1127086,-0.73723996,2.2206125,7.98484,0.517855,9.682037,-1.4698209,0.8760582,-2.7780342,-0.9208564,0.7064768,-0.066184014,0.008766889,0.70458025,Running
1.6435999,0.1646275,2.8693368,1.6847806,-8.777316,3.8123198,0.08828126,9.709153,-1.3765659,-1.0547868,-1.9707642,-0.1710964,0.7494872,-0.10379705,-0.05059343,0.65187067,Running
-2.0884333,1.320408,3.4130926,-2.1757274,-8.133072,4.1592464,-0.055277683,9.785914,-0.6349898,-1.7076318,-0.7332342,-0.09015641,0.7451432,-0.13206439,-0.10673001,0.6449259,Running
-2.924428,2.2138922,1.0632052,-2.4021368,-7.166413,1.4650358,-0.13776529,9.798025,0.38743755,-2.114462,-0.6416442,-0.12210641,0.71719706,-0.15015401,-0.14253315,0.66540694,Running
-0.9506183,7.4873652,0.2320014,-1.5391731,-4.734105,0.51151085,-0.1635011,9.712002,1.3493223,-2.211377,-0.027139196,0.25170857,0.6795317,-0.15474446,-0.16844302,0.697078,Running
-0.9122919,22.449034,-6.204438,1.1302581,25.262383,-3.7220826,0.27308697,9.461326,2.5649834,-3.8408267,3.2956607,2.7129235,0.6433017,-0.15137616,-0.18461251,0.7274382,Running
-8.881787,30.276003,9.654307,-9.013482,25.603394,5.822477,0.90595835,8.317323,5.1158357,-6.0805216,1.6481059,1.7650737,0.59860355,-0.13341819,-0.1560587,0.77428615,Running
-3.546034,8.788068,8.279347,-3.662735,3.5665941,3.0924153,0.79588974,6.584749,7.223436,-3.9079218,1.2764208,-0.46929643,0.49293396,-0.096306205,-0.077424906,0.8612471,Running
-0.005633,5.5985923,2.3207903,-0.17837356,0.6712446,-5.1754875,-0.13599315,5.5595293,8.077347,-1.3849368,2.1933858,-1.3436613,0.36662737,-0.070175014,-0.059635766,0.9257988,Running
-6.2193007,-7.4683146,-0.3908026,-5.733732,-12.636726,-8.321091,-0.9743017,5.4975286,8.062153,1.4437032,-1.0197191,-1.4405763,0.29958594,-0.02352936,-0.076457776,0.95070964,Running
-3.6214893,-4.6141953,-1.8016932,-2.9793582,-10.895044,-8.790237,-0.46704108,6.5014715,7.3268766,3.7281282,-2.736499,-0.2286064,0.29543447,0.0171531,-0.10935555,0.94892865,Running
-2.0429206,0.4400985,-1.0710962,-2.9717157,-7.668137,-6.9239674,0.44619662,7.729982,6.0181956,4.322398,-3.168889,0.22401859,0.34655866,-0.02675859,-0.15267861,0.9251326,Running
-1.7890083,11.597872,-0.3824187,-2.4213252,1.1060047,-3.7871857,1.2723651,8.850857,4.026639,2.900623,-2.4574692,0.38909358,0.41700348,-0.10205761,-0.17516801,0.8860071,Running
-13.01026,27.87222,39.630344,-18.727001,1.482935,10.645765,1.6999844,8.86046,3.8435233,-0.6447618,1.8163759,-0.60135645,0.49400875,-0.18353856,-0.18915097,0.8285475,Running
-22.109186,-14.888066,-4.0629506,-23.632343,-19.528019,-7.1277914,2.678087,8.830135,3.3206851,0.3595332,-0.016489197,-0.3798364,0.50134444,-0.2367769,-0.20672248,0.80613667,Running
3.1467135,34.711086,1.3746072,2.1692421,19.38514,-4.9191694,1.7918777,9.298038,2.550697,2.434153,-3.0517392,-0.9922114,0.50362855,-0.27645963,-0.17401381,0.7997797,Running
7.3458495,9.455187,-0.7465195,6.360224,-1.3347034,-0.48748696,2.2661686,9.526852,0.52341527,3.9581683,-5.5821795,0.7277636,0.53380674,-0.27871037,-0.22567518,0.76579475,Running
2.1550179,20.038063,5.047953,2.9363906,13.646437,5.381193,2.2013285,9.405333,-1.6924131,2.4597132,-3.442594,-0.47462142,0.5691331,-0.3696133,-0.25137293,0.69013417,Running
1.3166277,10.579826,2.113588,-0.47933054,2.175312,6.046275,1.5850174,9.358028,-2.4668653,-0.2954418,-2.4425592,-0.1753564,0.59046805,-0.47905692,-0.28050563,0.5858059,Running
2.2592177,1.75158,3.03941,0.77192783,-6.377344,4.185956,1.3988726,9.493561,-2.0213456,-1.8514068,-1.1784041,0.1430786,0.5904863,-0.5251026,-0.32236767,0.52122194,Running
-0.9386413,0.9443302,2.317197,-2.4363863,-8.232888,3.9021897,1.4216049,9.64261,-1.0814433,-2.1261768,-0.2124492,0.38696358,0.55769056,-0.54426813,-0.3672945,0.5077876,Running
-4.918598,2.4953518,1.5925885,-5.913875,-6.878681,1.84678,1.5834877,9.677844,0.048036035,-2.9803069,0.7673508,0.40506858,0.5189882,-0.53958005,-0.40631753,0.5238423,Running
-0.4871084,35.05842,10.825658,-1.0638334,13.865605,4.321066,1.7577722,9.485182,1.7640715,-3.415892,2.359526,1.7459036,0.48398837,-0.52045023,-0.4318125,0.55536,Running
-6.26122,31.421005,12.038928,-8.163499,21.070604,4.0594106,1.9935175,8.59738,4.275667,-7.4948416,2.4937158,0.66492856,0.44045374,-0.47534737,-0.45747083,0.60890543,Running
0.9381546,15.499978,7.961957,-2.2050388,9.186428,1.0140328,1.5587344,6.7208595,6.969274,-5.985737,1.4457558,-0.62052643,0.37909564,-0.39534768,-0.45807126,0.70011246,Running
-0.3361982,2.3121035,4.8467393,0.18979365,-0.3175664,-3.5282602,0.4374705,4.8753424,8.49765,-3.0729618,2.9761608,-1.5012814,0.27175096,-0.28592223,-0.50414056,0.7682722,Running
-5.992935,-6.178392,2.2824638,-5.557478,-10.858862,-5.943345,-0.93745327,4.239036,8.793302,0.9506082,0.1762758,-1.1743263,0.20348392,-0.17396128,-0.5348924,0.8013875,Running
-4.7030125,-5.2645464,-4.3252473,-3.867301,-10.5091915,-12.2165785,-0.5821905,5.122986,8.341849,3.0252283,-2.0740693,0.07172359,0.20669574,-0.09108214,-0.5653887,0.7932948,Running
-3.3340414,0.1598367,-1.1944593,-3.3972297,-6.4707513,-8.277047,0.5890562,6.6140604,7.216481,4.493863,-3.4170341,1.1037086,0.23117179,-0.13341863,-0.586667,0.7645789,Running
-3.8286915,9.784554,-4.6390443,-5.178878,-0.73529005,-7.336514,2.043207,7.843736,5.5201006,2.8899732,-4.3371944,0.1973936,0.25985602,-0.22159934,-0.57574826,0.742888,Running
24.486134,38.019135,3.8322875,6.372575,31.133896,25.78379,2.128087,7.9827404,5.2837005,3.352183,-2.6204143,1.5084087,0.27952448,-0.36151713,-0.55341184,0.6963525,Running
4.701328,-2.3385656,-6.796102,-5.481503,-17.911636,-5.8954945,3.5281944,8.302671,3.8455005,2.0049582,-1.0048091,-1.9230213,0.26299068,-0.39922816,-0.5822786,0.65757465,Running
-4.207165,29.68434,5.0036383,-6.921331,29.586864,4.1207147,2.918149,9.043668,2.422159,4.083838,-2.622544,-0.3414964,0.23843633,-0.49260393,-0.54728216,0.6332233,Running
9.716098,15.17061,1.19615,5.541563,1.6959114,0.5960875,3.2195802,9.249413,-0.50305194,4.697278,-5.1263595,-0.63756645,0.29010707,-0.53099215,-0.5446776,0.5806992,Running
0.904619,14.474747,8.10089,-3.1703568,9.02416,7.4207487,2.5639493,9.087185,-2.6494603,1.5629832,-2.8770792,-0.48314142,0.29186472,-0.6515126,-0.5087043,0.48121327,Running
4.3599834,4.059548,3.8562417,1.2982758,-3.5306025,5.8208427,1.9544041,9.077259,-3.1550047,-0.7683018,-1.9835441,-0.2318014,0.29216343,-0.7378317,-0.48143855,0.37210461,Running
1.7010895,1.7491846,3.0513873,1.7252768,-6.9240417,6.796645,1.9259809,9.242255,-2.6536207,-1.5276468,0.19970581,0.46896857,0.27583876,-0.76512253,-0.49208865,0.31040174,Running
-4.9736924,0.458064,3.172355,-7.137171,-8.426253,5.3190875,2.1982212,9.450161,-1.4257255,-2.9888268,0.6746958,0.5477786,0.24537885,-0.7606943,-0.52293104,0.29610226,Running
0.8770719,11.979938,-2.496359,-1.6934544,-0.28213692,-0.47758466,2.4379046,9.498588,0.062115636,-3.8248518,0.9249708,0.5435186,0.22572397,-0.7329789,-0.5559015,0.3205685,Running
-8.025433,21.650167,-5.5037837,-8.04224,12.319205,-7.936958,2.8770127,9.0894985,2.2965617,-5.9090567,2.182736,1.8907436,0.19874437,-0.683114,-0.60567665,0.35638705,Running
-3.3052964,23.590443,9.770484,-7.74119,20.694054,3.8527741,2.6131926,7.5645266,5.6674104,-7.400057,0.8184708,-0.03371141,0.17614031,-0.6042174,-0.649021,0.42739636,Running
-1.8572772,10.184586,3.3651845,-2.5833044,5.471852,-2.6432872,2.1133096,5.7909665,7.626861,-3.5213268,2.007011,-0.4543864,0.13414907,-0.45728105,-0.71755135,0.5079548,Running
-4.6575,-0.4545834,2.6058428,-5.4746246,-2.9490757,-5.094967,0.8796757,5.040554,8.365965,0.094348185,2.281781,-1.0625013,0.08332673,-0.33288062,-0.7749338,0.5307775,Running
-3.0010808,-9.166654,-3.7503512,-3.3417716,-14.773827,-10.961241,0.274751,5.7490683,7.9399695,3.2648532,-1.8110142,-0.93789643,0.10621096,-0.25126082,-0.79505014,0.5417403,Running
-3.1651657,1.044937,1.0476351,-3.9723227,-6.531265,-6.733475,1.0192837,6.8842072,6.909352,3.206278,-2.5405393,0.2314736,0.15169677,-0.26018974,-0.80197006,0.5158811,Running
-2.253716,5.9495187,4.134108,-4.24039,-3.096745,-0.35388327,1.8649282,7.837121,5.592133,3.0486581,-2.352034,0.37950858,0.1482971,-0.3454876,-0.794365,0.47710642,Running
-23.941668,26.15352,15.396081,-20.280354,7.332337,-10.879789,2.3239486,8.2884035,4.698086,-2.355152,1.4862258,-2.5077064,0.135048,-0.4351157,-0.7693281,0.44785115,Running
-3.0310233,-14.528756,-6.0044227,-9.123986,-16.901907,-11.382859,2.77817,8.547299,3.923751,1.6428581,-1.2955542,0.5744036,0.10559218,-0.5022161,-0.7554617,0.40731674,Running
7.8297205,30.834131,-0.0877845,5.931484,15.266359,-2.9140825,2.4237864,9.083099,2.7915854,3.1711333,-0.3807192,-1.1434413,0.07990608,-0.5357659,-0.75654936,0.36633724,Running
-0.7074852,7.7867904,4.6766663,-3.1358812,-1.4211187,4.0475802,2.2939773,9.494867,0.86922914,4.857028,-4.4351745,0.3017636,0.08769856,-0.58505183,-0.73694,0.32702097,Running
-1.6991808,18.63436,5.7174673,-1.1724392,12.30412,5.323712,2.0421157,9.433587,-1.7342402,2.9442883,-2.658754,-0.8239414,0.110875174,-0.65580016,-0.68741834,0.29169998,Running
-0.4104556,6.9328303,1.7818252,-1.8999143,-0.6268406,5.91133,1.2307378,9.324643,-2.7760956,0.6918132,-2.8770792,-0.6940114,0.068153605,-0.7578114,-0.61803573,0.19775942,Running
5.0941734,3.6810746,4.385625,4.3742447,-5.2061524,4.9907017,1.0173112,9.369896,-2.7093396,-0.8183568,-0.3317292,0.4987886,0.053975634,-0.79729843,-0.5882863,0.12377831,Running
-2.9986854,2.5815861,3.4094994,-3.7058601,-6.2466545,5.3944845,1.3223299,9.536015,-1.867155,-2.6086218,0.5671308,0.36140358,0.031209731,-0.7995765,-0.5934798,0.086516425,Running
-3.0489888,2.8474755,0.6559872,-5.472966,-6.9473314,0.7117635,1.3752043,9.69758,-0.48593852,-3.3179119,0.5586108,0.1430786,0.015298847,-0.77562314,-0.62337804,0.09784927,Running
7.862058,34.258354,0.9949363,5.096042,10.715271,-3.0758686,1.4473674,9.602183,1.368785,-4.4606566,2.845166,0.85875857,0.017937634,-0.7299442,-0.6739363,0.11255911,Running
-12.191032,27.73089,2.940001,-16.876656,18.399403,-3.6481571,1.8299984,8.899995,3.6893873,-6.263702,2.631101,2.2081134,0.016637478,-0.6640352,-0.7364101,0.12837681,Running
1.7861263,12.806351,10.380114,1.3004466,8.775714,4.732173,1.7098635,7.079469,6.5671816,-4.792937,2.1316159,0.02592859,0.033628542,-0.57025826,-0.79390436,0.20830391,Running
-1.7123555,5.9890428,2.9471872,-2.1710436,0.7514777,-4.694981,0.67549986,5.818851,7.864798,-2.226287,3.5459359,0.039773587,0.028364206,-0.4187471,-0.8654063,0.27371207,Running
-4.590429,-6.7029843,-0.4147566,-4.6293445,-11.593927,-7.646847,-0.685264,5.6365266,7.9956474,1.4564832,1.4968759,-0.34682143,0.06100382,-0.31580123,-0.8968217,0.30374166,Running
-4.4634724,-4.4393315,-5.2390924,-2.211259,-11.803079,-12.14312,-0.4892032,6.4746313,7.349164,2.6546082,-2.2146492,-0.1902664,0.13254696,-0.26981804,-0.8954165,0.32841864,Running
-4.182013,1.0185876,0.828456,-4.997527,-6.613915,-5.960869,0.14953247,7.398058,6.4355874,3.4192781,-1.9462692,0.48387858,0.14148432,-0.3180896,-0.886456,0.30495396,Running
1.0519361,10.00014,-0.2219269,0.3527245,0.012531757,-2.5869343,0.93259674,8.415891,4.947063,3.2137332,-1.8738492,0.2208236,0.11997997,-0.39683902,-0.8655716,0.2809081,Running
-1.3446616,38.62517,20.253952,-15.2412615,30.74503,29.965096,0.80442435,8.4921465,4.8380504,-2.7449417,3.1444309,-2.6046214,0.09733126,-0.47983083,-0.83183587,0.26141548,Running
-2.7052488,-3.9386928,-5.940944,-6.1943154,-21.822899,-15.783163,1.4100001,8.886634,3.9000027,1.7568132,-2.7290442,-1.4714614,0.07786003,-0.5093109,-0.8251683,0.23159763,Running
2.6317024,27.19432,2.3962452,4.5037103,25.534794,-1.786319,0.98216546,9.407857,2.5880442,2.9144683,-0.1954092,-0.7994464,0.043902237,-0.5419368,-0.8162549,0.19520497,Running
4.2521906,18.617592,4.0323033,0.021502316,5.375784,5.12652,0.92870355,9.74746,0.5430627,5.322433,-4.7727795,-0.36066642,0.043331284,-0.5985545,-0.7869712,0.1432871,Running
-3.155584,16.622223,8.727287,-2.625452,7.9835224,10.054586,0.5928114,9.657844,-1.5953126,2.804773,-1.0793592,-0.80583644,0.027993126,-0.6763519,-0.72920644,0.10011194,Running
0.4698539,4.0284076,0.2667347,-2.2500918,-1.8647413,2.9898486,0.02626713,9.513992,-2.3777435,0.8654082,-1.7226192,-0.6301114,-0.018585166,-0.75774235,-0.6517099,0.027482789,Running
2.389767,3.6355622,4.7760754,3.8776329,-5.443253,7.871934,-0.12054176,9.515125,-2.3702843,-0.7651068,0.30407578,0.2037836,0.01900031,0.7861952,0.6176147,0.00939035,Running
-3.4885447,1.2665116,2.15431,-2.4045224,-7.1910477,3.9070985,0.002444039,9.696306,-1.4669794,-2.8088417,0.6214458,0.08982859,0.030321693,0.7883429,0.6136456,0.032173403,Running
-0.1661248,4.2332144,0.7242561,-1.6156809,-6.605026,0.24351156,0.07526507,9.806292,0.03666172,-3.5575368,1.1848309,0.36459857,0.026565164,0.7622237,0.6463692,0.022719823,Running
5.502589,34.42244,0.217629,5.771311,27.918604,0.088448405,0.4694077,9.609418,1.8997685,-3.4105668,2.619386,2.3188734,0.01096355,0.7117743,0.7022929,0.006466744,Running
-5.4779243,31.819838,7.7858953,-8.826253,22.792604,1.4059806,0.8687346,8.795374,4.249361,-7.1295466,3.5874708,1.1005137,0.004422994,-0.64178735,-0.7660189,0.036116123,Running
0.6902307,12.044614,9.306974,1.1584104,7.270969,4.199054,0.42592633,7.004208,6.85055,-4.208252,2.618321,0.1782236,0.02994697,-0.5464714,-0.8270195,0.12849474,Running
-2.62141,1.5707273,4.4479055,-0.8588546,-3.3724804,-3.4794793,-0.84485203,5.8224807,7.845721,-1.4893068,3.6854508,-0.1923964,0.052825272,-0.3957838,-0.89814615,0.18411453,Running
-4.828771,-5.872978,-1.5274199,-4.6268744,-10.558502,-8.46224,-2.0727293,5.8780513,7.5711746,1.7930232,0.8962158,0.06107359,0.10948798,-0.30007473,-0.9218918,0.21927847,Running
